arm	record_id	source_frame_id	gold_label	pred_source	correct_source	pred_grey	correct_grey	pred_mismatch	correct_mismatch	pred_mask	correct_mask	pred_noise	correct_noise	pred_mirror	correct_mirror
point	1245	1126	3	3	1	3	1	1	0	2	0	2	0	3	1
point	1914	1727	1	1	1	2	0	2	0	1	1	2	0	1	1
point	1439	1304	0	0	1	1	0	1	0	1	0	3	0	0	1
point	1915	1727	3	3	1	3	1	2	0	2	0	2	0	3	1
point	811	742	2	2	1	0	0	1	0	0	0	2	1	2	1
point	2082	1873	0	2	0	3	0	2	0	0	1	0	1	2	0
point	777	709	0	3	0	2	0	2	0	2	0	2	0	3	0
point	994	905	0	3	0	3	0	3	0	0	1	3	0	3	0
point	1619	1465	2	2	1	2	1	2	1	2	1	2	1	2	1
point	439	404	0	0	1	3	0	3	0	3	0	3	0	0	1
point	440	404	1	0	0	0	0	0	0	0	0	0	0	0	0
point	1862	1681	0	0	1	0	1	0	1	0	1	0	1	0	1
point	715	652	3	3	1	2	0	0	0	3	1	3	1	3	1
point	716	652	3	3	1	2	0	1	0	3	1	3	1	3	1
point	1539	1395	1	1	1	0	0	1	1	1	1	1	1	1	1
point	2320	2093	3	3	1	3	1	3	1	3	1	3	1	3	1
point	1087	987	2	3	0	2	1	3	0	3	0	3	0	3	0
point	163	150	0	0	1	3	0	3	0	3	0	3	0	0	1
point	1031	937	1	1	1	0	0	2	0	0	0	1	1	1	1
point	2173	1956	0	0	1	3	0	1	0	3	0	3	0	2	0
point	409	376	0	0	1	0	1	1	0	1	0	0	1	0	1
point	613	555	0	0	1	0	1	0	1	0	1	0	1	0	1
point	408	376	2	2	1	1	0	1	0	1	0	2	1	2	1
point	1424	1291	0	0	1	0	1	0	1	0	1	0	1	0	1
point	1425	1291	3	3	1	3	1	3	1	3	1	3	1	3	1
point	1994	1798	1	1	1	2	0	1	1	1	1	1	1	1	1
point	1529	1387	3	3	1	3	1	3	1	3	1	3	1	3	1
point	1590	1438	1	1	1	1	1	3	0	1	1	1	1	1	1
point	1523	1381	3	3	1	0	0	3	1	3	1	3	1	3	1
point	2451	2211	1	1	1	3	0	3	0	2	0	3	0	0	0
point	2450	2211	0	0	1	0	1	0	1	0	1	0	1	0	1
point	1301	1177	1	1	1	3	0	3	0	1	1	3	0	2	0
point	965	880	3	3	1	2	0	2	0	2	0	2	0	3	1
point	839	766	1	1	1	2	0	1	1	1	1	1	1	1	1
point	171	155	3	3	1	3	1	3	1	3	1	3	1	3	1
point	2121	1909	2	2	1	0	0	3	0	2	1	0	0	2	1
point	1825	1649	3	3	1	3	1	3	1	3	1	3	1	3	1
point	580	524	0	3	0	0	1	3	0	3	0	0	1	0	1
point	1933	1743	1	1	1	1	1	1	1	1	1	1	1	1	1
point	168	152	1	2	0	3	0	1	1	3	0	3	0	1	1
point	166	152	0	1	0	0	1	2	0	1	0	1	0	1	0
point	2086	1877	0	0	1	0	1	0	1	0	1	0	1	0	1
point	2449	2210	2	2	1	2	1	0	0	2	1	2	1	2	1
point	2461	2221	3	3	1	3	1	3	1	3	1	3	1	3	1
point	124	118	3	3	1	3	1	1	0	3	1	3	1	3	1
point	1242	1123	0	2	0	0	1	0	1	0	1	0	1	2	0
point	1643	1486	3	2	0	2	0	2	0	2	0	2	0	2	0
point	1299	1175	3	3	1	3	1	1	0	3	1	0	0	3	1
point	2251	2030	2	2	1	3	0	3	0	2	1	3	0	2	1
point	917	840	1	1	1	1	1	1	1	1	1	1	1	1	1
point	2191	1973	3	3	1	3	1	3	1	3	1	3	1	3	1
point	1560	1414	2	2	1	2	1	2	1	2	1	2	1	2	1
point	2022	1822	0	0	1	1	0	2	0	1	0	1	0	0	1
point	1561	1414	0	0	1	0	1	0	1	0	1	0	1	0	1
point	2277	2053	3	3	1	1	0	2	0	3	1	3	1	3	1
point	1508	1367	0	0	1	0	1	2	0	0	1	0	1	0	1
point	1397	1265	3	3	1	3	1	3	1	3	1	3	1	3	1
point	2363	2129	3	3	1	3	1	3	1	3	1	3	1	3	1
point	2299	2073	2	1	0	0	0	0	0	2	1	1	0	1	0
point	110	105	1	1	1	1	1	2	0	2	0	1	1	1	1
point	827	757	1	1	1	2	0	3	0	0	0	0	0	1	1
point	1014	922	2	2	1	2	1	2	1	2	1	2	1	2	1
point	1013	922	0	0	1	0	1	2	0	0	1	0	1	0	1
point	1012	922	1	1	1	1	1	1	1	1	1	1	1	1	1
point	588	531	3	3	1	3	1	1	0	3	1	3	1	3	1
point	69	68	2	2	1	2	1	2	1	2	1	2	1	2	1
point	1067	968	3	3	1	0	0	0	0	1	0	3	1	3	1
point	627	568	1	1	1	0	0	1	1	1	1	1	1	1	1
point	1189	1080	3	3	1	0	0	2	0	2	0	3	1	3	1
point	1188	1080	2	2	1	3	0	3	0	0	0	0	0	2	1
point	2279	2055	1	1	1	2	0	1	1	2	0	1	1	1	1
point	1355	1225	2	2	1	1	0	1	0	2	1	2	1	2	1
point	2148	1934	0	0	1	2	0	1	0	0	1	0	1	0	1
point	37	37	0	0	1	0	1	0	1	0	1	2	0	0	1
point	737	670	2	2	1	3	0	3	0	2	1	2	1	2	1
point	75	74	0	1	0	1	0	1	0	3	0	1	0	1	0
point	1956	1765	3	3	1	3	1	0	0	3	1	3	1	3	1
point	68	67	1	1	1	1	1	1	1	1	1	1	1	1	1
point	33	33	1	3	0	1	1	0	0	1	1	1	1	3	0
point	1333	1205	3	3	1	2	0	3	1	3	1	0	0	3	1
point	39	39	2	1	0	1	0	1	0	1	0	1	0	1	0
point	382	352	1	0	0	0	0	0	0	0	0	0	0	1	1
point	2651	2398	2	2	1	2	1	2	1	2	1	2	1	2	1
point	1452	1317	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1521	1379	3	3	1	1	0	1	0	3	1	3	1	3	1
point	2081	1872	3	3	1	3	1	3	1	3	1	3	1	3	1
point	2255	2033	2	2	1	3	0	2	1	2	1	2	1	2	1
point	1554	1409	1	1	1	3	0	3	0	3	0	3	0	1	1
point	379	349	0	0	1	0	1	1	0	1	0	1	0	0	1
point	2235	2015	2	2	1	1	0	0	0	2	1	2	1	2	1
point	709	646	2	2	1	0	0	0	0	2	1	2	1	2	1
point	722	657	3	2	0	1	0	1	0	2	0	2	0	2	0
point	800	732	3	3	1	3	1	3	1	3	1	3	1	3	1
point	2620	2372	2	2	1	1	0	1	0	2	1	2	1	2	1
point	412	379	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1466	1331	2	2	1	2	1	2	1	2	1	2	1	2	1
point	1467	1331	2	2	1	1	0	1	0	2	1	2	1	2	1
point	2429	2191	3	3	1	2	0	0	0	0	0	1	0	2	0
point	551	499	3	3	1	3	1	3	1	3	1	3	1	3	1
point	977	890	2	0	0	2	1	1	0	2	1	2	1	2	1
point	894	818	2	2	1	0	0	1	0	3	0	2	1	2	1
point	203	185	2	2	1	3	0	1	0	3	0	3	0	2	1
point	2453	2213	0	0	1	3	0	0	1	0	1	2	0	0	1
point	1212	1099	3	3	1	3	1	0	0	0	0	0	0	3	1
point	1050	953	3	3	1	0	0	0	0	1	0	1	0	3	1
point	448	412	1	1	1	0	0	1	1	2	0	2	0	1	1
point	2158	1941	1	3	0	0	0	3	0	0	0	1	1	3	0
point	1011	921	3	3	1	3	1	3	1	3	1	3	1	3	1
point	2333	2105	0	0	1	0	1	0	1	0	1	0	1	0	1
point	2334	2105	3	1	0	1	0	1	0	1	0	3	1	1	0
point	2238	2018	2	2	1	2	1	2	1	2	1	2	1	2	1
point	527	477	2	0	0	3	0	1	0	3	0	3	0	0	0
point	471	428	2	2	1	0	0	0	0	0	0	2	1	0	0
point	123	117	2	3	0	0	0	0	0	3	0	3	0	3	0
point	1665	1507	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1406	1273	0	0	1	0	1	3	0	0	1	0	1	0	1
point	231	213	0	0	1	3	0	3	0	3	0	0	1	0	1
point	1094	992	2	2	1	2	1	2	1	2	1	2	1	2	1
point	1495	1356	1	1	1	1	1	3	0	1	1	1	1	1	1
point	711	648	3	3	1	1	0	1	0	1	0	1	0	3	1
point	985	897	1	1	1	1	1	1	1	1	1	1	1	1	1
point	477	433	3	3	1	2	0	0	0	2	0	2	0	3	1
point	1634	1479	0	1	0	2	0	1	0	0	1	2	0	1	0
point	718	653	3	3	1	3	1	3	1	3	1	3	1	3	1
point	60	59	1	1	1	1	1	1	1	1	1	1	1	1	1
point	537	486	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1185	1077	0	0	1	1	0	1	0	1	0	1	0	0	1
point	325	302	3	2	0	3	1	3	1	2	0	2	0	2	0
point	326	302	1	1	1	1	1	1	1	1	1	1	1	1	1
point	2577	2330	0	0	1	3	0	3	0	3	0	3	0	3	0
point	2017	1818	2	0	0	1	0	0	0	2	1	2	1	0	0
point	1235	1119	3	3	1	3	1	3	1	3	1	3	1	3	1
point	903	826	3	3	1	2	0	1	0	3	1	3	1	3	1
point	1946	1755	0	0	1	3	0	3	0	0	1	0	1	0	1
point	2045	1841	3	3	1	3	1	3	1	3	1	3	1	3	1
point	421	387	1	1	1	0	0	0	0	1	1	1	1	1	1
point	703	640	3	3	1	3	1	3	1	3	1	3	1	3	1
point	2481	2241	1	0	0	0	0	0	0	0	0	2	0	2	0
point	1812	1637	0	0	1	3	0	3	0	2	0	0	1	0	1
point	2016	1817	2	2	1	2	1	0	0	2	1	2	1	2	1
point	1540	1396	1	3	0	1	1	1	1	1	1	1	1	3	0
point	322	299	0	2	0	2	0	2	0	2	0	2	0	0	1
point	2159	1942	1	1	1	0	0	3	0	1	1	1	1	1	1
point	282	261	2	2	1	2	1	2	1	1	0	2	1	2	1
point	1617	1464	3	0	0	2	0	2	0	2	0	3	1	1	0
point	1618	1464	2	1	0	1	0	1	0	1	0	1	0	1	0
point	1867	1684	1	1	1	1	1	1	1	1	1	1	1	1	1
point	111	106	2	1	0	0	0	3	0	1	0	1	0	1	0
point	1122	1017	2	2	1	0	0	2	1	0	0	0	0	2	1
point	2151	1936	0	0	1	1	0	1	0	0	1	0	1	0	1
point	1906	1720	0	0	1	0	1	0	1	0	1	0	1	0	1
point	367	338	2	3	0	3	0	2	1	3	0	3	0	3	0
point	459	419	2	1	0	2	1	2	1	1	0	1	0	3	0
point	2347	2116	3	0	0	1	0	1	0	1	0	1	0	3	1
point	2306	2080	0	0	1	0	1	0	1	0	1	0	1	0	1
point	1920	1731	2	2	1	2	1	2	1	2	1	2	1	2	1
point	4	6	0	0	1	2	0	0	1	0	1	0	1	0	1
point	727	661	2	2	1	1	0	1	0	1	0	1	0	2	1
point	380	350	2	2	1	1	0	2	1	3	0	3	0	2	1
point	2005	1808	0	0	1	0	1	0	1	0	1	0	1	0	1
point	1228	1113	3	3	1	2	0	3	1	3	1	3	1	3	1
point	2604	2356	1	1	1	1	1	1	1	1	1	1	1	1	1
point	95	92	3	3	1	3	1	3	1	3	1	3	1	3	1
point	1625	1470	2	2	1	2	1	2	1	2	1	2	1	2	1
point	1525	1383	0	0	1	2	0	2	0	0	1	0	1	0	1
point	276	255	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1789	1615	1	1	1	1	1	1	1	1	1	1	1	1	1
point	2119	1908	2	2	1	1	0	2	1	2	1	2	1	2	1
point	2264	2041	3	3	1	1	0	2	0	1	0	1	0	3	1
point	1353	1223	1	1	1	1	1	1	1	1	1	1	1	1	1
point	2491	2251	0	0	1	0	1	0	1	0	1	0	1	0	1
point	335	308	1	1	1	0	0	2	0	1	1	1	1	1	1
point	2520	2278	2	1	0	1	0	2	1	1	0	1	0	1	0
point	1280	1157	2	2	1	2	1	3	0	2	1	2	1	2	1
point	388	357	0	0	1	0	1	1	0	1	0	1	0	0	1
point	658	599	2	2	1	2	1	2	1	2	1	2	1	0	0
point	833	761	2	2	1	1	0	0	0	2	1	1	0	2	1
point	1084	984	1	2	0	3	0	2	0	2	0	2	0	2	0
point	2418	2180	2	2	1	3	0	3	0	2	1	2	1	2	1
point	2580	2332	2	2	1	1	0	1	0	2	1	2	1	2	1
point	349	321	0	0	1	0	1	3	0	0	1	0	1	0	1
point	604	547	3	3	1	0	0	3	1	1	0	0	0	3	1
point	1983	1789	1	1	1	0	0	0	0	0	0	0	0	1	1
point	1738	1570	0	0	1	0	1	0	1	0	1	0	1	0	1
point	872	797	2	2	1	1	0	1	0	1	0	1	0	2	1
point	1562	1415	2	2	1	0	0	0	0	2	1	2	1	2	1
point	1129	1024	3	3	1	2	0	3	1	3	1	3	1	3	1
point	2506	2265	1	1	1	1	1	3	0	1	1	1	1	1	1
point	1573	1423	1	1	1	2	0	0	0	3	0	3	0	1	1
point	2044	1840	1	0	0	0	0	0	0	0	0	1	1	0	0
point	1020	928	1	1	1	1	1	2	0	0	0	1	1	1	1
point	1360	1229	0	1	0	0	1	2	0	0	1	1	0	1	0
point	2407	2171	3	2	0	3	1	0	0	2	0	2	0	3	1
point	2217	1999	3	3	1	0	0	1	0	1	0	1	0	3	1
point	934	855	0	0	1	0	1	0	1	2	0	3	0	0	1
point	1075	976	2	2	1	3	0	2	1	2	1	2	1	2	1
point	817	747	2	2	1	0	0	0	0	0	0	0	0	1	0
point	816	747	3	0	0	1	0	3	1	3	1	3	1	3	1
point	1985	1790	3	3	1	3	1	1	0	3	1	3	1	3	1
point	1652	1494	2	2	1	2	1	0	0	0	0	0	0	1	0
point	1880	1697	0	0	1	0	1	0	1	0	1	0	1	0	1
point	932	853	2	3	0	0	0	0	0	1	0	2	1	3	0
point	479	434	1	0	0	2	0	1	1	2	0	1	1	1	1
point	2650	2397	1	1	1	0	0	2	0	2	0	2	0	1	1
point	1361	1230	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1677	1517	2	1	0	1	0	1	0	3	0	3	0	1	0
point	1491	1352	2	2	1	1	0	1	0	2	1	2	1	2	1
point	1941	1751	1	1	1	1	1	3	0	1	1	1	1	1	1
point	1960	1768	2	2	1	1	0	2	1	1	0	2	1	2	1
point	1541	1397	3	3	1	3	1	3	1	3	1	3	1	3	1
point	838	765	1	1	1	1	1	2	0	3	0	1	1	1	1
point	1179	1071	0	0	1	0	1	0	1	0	1	0	1	0	1
point	456	418	2	2	1	0	0	0	0	2	1	2	1	2	1
point	2301	2075	1	1	1	1	1	3	0	3	0	3	0	1	1
point	2644	2391	1	1	1	1	1	1	1	1	1	1	1	1	1
point	2643	2391	1	1	1	3	0	3	0	3	0	1	1	1	1
point	1557	1411	1	1	1	1	1	1	1	1	1	1	1	1	1
point	980	893	3	2	0	2	0	2	0	2	0	2	0	2	0
point	1393	1261	0	0	1	0	1	0	1	1	0	0	1	0	1
point	2642	2390	2	2	1	1	0	2	1	2	1	2	1	2	1
point	1294	1170	1	1	1	1	1	0	0	1	1	1	1	1	1
point	403	371	3	3	1	0	0	2	0	2	0	2	0	3	1
point	1093	991	0	2	0	2	0	2	0	2	0	2	0	2	0
point	1861	1680	0	0	1	0	1	0	1	0	1	0	1	0	1
point	1629	1474	1	0	0	2	0	3	0	3	0	0	0	1	1
point	2516	2274	3	3	1	3	1	3	1	3	1	3	1	3	1
point	1970	1778	1	3	0	2	0	3	0	1	1	3	0	1	1
point	1714	1550	2	2	1	1	0	3	0	3	0	1	0	2	1
point	1112	1009	2	2	1	3	0	2	1	2	1	2	1	2	1
point	152	140	3	3	1	0	0	1	0	2	0	0	0	3	1
point	2166	1949	0	0	1	1	0	3	0	0	1	3	0	0	1
point	1605	1453	0	1	0	1	0	1	0	1	0	1	0	1	0
point	1500	1360	1	1	1	3	0	3	0	2	0	2	0	1	1
point	2178	1961	3	3	1	3	1	2	0	2	0	0	0	3	1
point	1727	1561	2	2	1	2	1	2	1	2	1	2	1	2	1
point	2160	1943	1	1	1	3	0	3	0	3	0	3	0	2	0
point	2291	2066	2	0	0	0	0	0	0	0	0	0	0	0	0
point	1402	1269	1	1	1	1	1	3	0	1	1	1	1	1	1
point	1832	1655	1	1	1	2	0	3	0	1	1	1	1	1	1
point	1159	1051	2	0	0	0	0	1	0	0	0	0	0	0	0
point	2014	1815	2	2	1	1	0	1	0	2	1	1	0	2	1
point	450	413	2	1	0	2	1	1	0	2	1	2	1	2	1
point	341	313	2	3	0	3	0	3	0	3	0	3	0	2	1
point	2475	2235	2	2	1	2	1	2	1	2	1	2	1	2	1
point	1964	1772	2	2	1	2	1	2	1	2	1	2	1	2	1
point	2165	1948	0	0	1	2	0	3	0	2	0	2	0	0	1
point	958	874	0	0	1	1	0	3	0	0	1	1	0	0	1
point	2458	2218	3	3	1	3	1	1	0	3	1	3	1	3	1
point	496	448	1	1	1	0	0	0	0	0	0	2	0	1	1
point	495	448	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1040	945	0	3	0	2	0	3	0	1	0	3	0	3	0
point	1041	945	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1828	1652	0	0	1	2	0	0	1	0	1	0	1	0	1
point	2132	1920	3	3	1	3	1	0	0	3	1	3	1	3	1
point	1756	1586	1	1	1	1	1	1	1	1	1	1	1	1	1
point	2415	2177	1	1	1	1	1	1	1	3	0	3	0	1	1
point	1534	1392	1	1	1	2	0	0	0	2	0	2	0	1	1
point	1988	1793	2	1	0	1	0	3	0	1	0	1	0	1	0
point	2106	1895	2	2	1	2	1	1	0	2	1	2	1	2	1
point	2326	2099	1	1	1	1	1	1	1	2	0	2	0	1	1
point	2484	2244	2	2	1	0	0	2	1	2	1	2	1	2	1
point	1271	1149	0	0	1	1	0	1	0	0	1	0	1	0	1
point	1579	1428	1	1	1	2	0	3	0	2	0	2	0	1	1
point	2290	2065	0	0	1	0	1	0	1	0	1	0	1	0	1
point	569	514	2	2	1	3	0	0	0	3	0	0	0	2	1
point	2051	1846	2	2	1	3	0	0	0	3	0	2	1	2	1
point	2495	2255	0	0	1	2	0	0	1	3	0	0	1	0	1
point	1478	1342	2	2	1	0	0	1	0	2	1	2	1	2	1
point	1311	1184	3	3	1	3	1	3	1	3	1	3	1	3	1
point	595	538	0	0	1	0	1	0	1	0	1	0	1	0	1
point	530	480	3	3	1	3	1	3	1	3	1	3	1	3	1
point	875	800	2	0	0	0	0	0	0	0	0	0	0	0	0
point	2488	2248	2	2	1	2	1	3	0	2	1	2	1	2	1
point	1293	1169	0	0	1	1	0	3	0	0	1	3	0	0	1
point	2359	2126	2	3	0	3	0	0	0	3	0	3	0	3	0
point	1865	1683	0	0	1	2	0	2	0	0	1	0	1	0	1
point	2559	2313	3	3	1	3	1	3	1	3	1	3	1	3	1
point	1433	1299	3	3	1	3	1	1	0	3	1	3	1	3	1
point	975	888	3	3	1	1	0	1	0	0	0	2	0	3	1
point	2036	1834	3	3	1	2	0	0	0	3	1	3	1	3	1
point	1268	1146	0	0	1	0	1	2	0	2	0	0	1	0	1
point	2164	1947	3	3	1	1	0	1	0	3	1	3	1	3	1
point	861	787	2	2	1	2	1	2	1	2	1	2	1	2	1
point	1461	1326	3	3	1	2	0	2	0	3	1	2	0	3	1
point	1378	1246	2	2	1	0	0	2	1	0	0	2	1	2	1
point	1377	1246	3	3	1	3	1	3	1	3	1	3	1	3	1
point	1163	1055	3	3	1	0	0	3	1	0	0	3	1	3	1
point	1901	1716	2	2	1	2	1	3	0	2	1	3	0	2	1
point	1368	1237	3	1	0	0	0	1	0	2	0	1	0	1	0
point	923	844	2	2	1	3	0	2	1	2	1	3	0	3	0
point	1684	1523	2	2	1	2	1	0	0	1	0	1	0	2	1
point	2606	2358	0	0	1	0	1	1	0	0	1	0	1	0	1
point	1497	1358	3	3	1	3	1	1	0	0	0	3	1	3	1
point	907	830	0	0	1	0	1	0	1	0	1	0	1	1	0
point	2384	2150	2	3	0	3	0	2	1	3	0	0	0	3	0
point	2576	2329	1	1	1	0	0	2	0	0	0	0	0	0	0
point	2550	2307	0	0	1	2	0	3	0	0	1	0	1	0	1
point	2551	2307	0	0	1	0	1	1	0	0	1	0	1	0	1
point	1453	1318	1	1	1	1	1	1	1	1	1	1	1	1	1
point	240	221	2	2	1	2	1	2	1	2	1	2	1	2	1
point	676	615	1	1	1	1	1	1	1	1	1	1	1	1	1
point	2512	2270	2	2	1	2	1	0	0	2	1	2	1	2	1
point	411	378	3	1	0	1	0	2	0	1	0	3	1	1	0
point	617	558	1	1	1	1	1	1	1	1	1	1	1	1	1
point	2157	1940	1	0	0	2	0	1	1	0	0	0	0	0	0
point	2145	1932	3	3	1	1	0	3	1	3	1	1	0	2	0
point	892	817	1	1	1	1	1	1	1	1	1	3	0	1	1
point	36	36	1	1	1	0	0	1	1	2	0	2	0	1	1
point	119	114	2	2	1	2	1	0	0	2	1	2	1	2	1
point	1998	1802	1	0	0	1	1	1	1	0	0	0	0	0	0
point	1091	990	2	2	1	2	1	2	1	2	1	2	1	2	1
point	2346	2115	0	0	1	0	1	0	1	2	0	2	0	0	1
point	919	842	1	0	0	2	0	0	0	0	0	0	0	0	0
point	920	842	0	1	0	1	0	1	0	1	0	1	0	1	0
point	46	46	3	3	1	3	1	3	1	3	1	3	1	3	1
point	1886	1703	1	1	1	0	0	1	1	1	1	0	0	1	1
point	1306	1182	0	0	1	0	1	0	1	0	1	0	1	0	1
point	259	239	1	1	1	1	1	3	0	1	1	1	1	1	1
point	1195	1085	1	1	1	0	0	3	0	1	1	1	1	1	1
point	1345	1215	3	3	1	3	1	2	0	3	1	3	1	3	1
point	1140	1035	2	2	1	0	0	3	0	0	0	2	1	2	1
point	2385	2151	1	1	1	1	1	1	1	1	1	1	1	1	1
point	535	485	3	3	1	3	1	3	1	3	1	3	1	3	1
point	947	868	0	0	1	1	0	0	1	1	0	0	1	0	1
point	1820	1644	3	3	1	3	1	2	0	2	0	2	0	3	1
point	2244	2024	0	1	0	1	0	1	0	1	0	1	0	1	0
point	2319	2092	1	0	0	0	0	0	0	0	0	0	0	0	0
point	1624	1469	3	3	1	3	1	3	1	3	1	3	1	3	1
point	2318	2092	3	3	1	3	1	3	1	3	1	3	1	3	1
point	237	219	0	0	1	0	1	0	1	0	1	0	1	0	1
point	396	365	1	1	1	0	0	3	0	1	1	1	1	1	1
point	1955	1764	3	3	1	0	0	1	0	0	0	3	1	3	1
point	1468	1332	0	0	1	0	1	1	0	0	1	0	1	0	1
point	1829	1653	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1516	1374	3	3	1	1	0	1	0	1	0	1	0	3	1
point	675	614	3	2	0	0	0	1	0	3	1	2	0	2	0
point	1845	1666	1	1	1	1	1	3	0	1	1	1	1	1	1
point	769	701	3	3	1	3	1	3	1	3	1	3	1	3	1
point	768	701	0	0	1	0	1	0	1	0	1	0	1	0	1
point	1134	1029	3	3	1	0	0	0	0	0	0	0	0	0	0
point	249	229	2	2	1	2	1	2	1	2	1	2	1	2	1
point	2257	2035	2	0	0	1	0	0	0	3	0	3	0	3	0
point	1645	1488	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1194	1084	3	3	1	3	1	3	1	3	1	3	1	3	1
point	2376	2142	2	2	1	2	1	2	1	2	1	2	1	2	1
point	1171	1063	3	1	0	1	0	2	0	2	0	1	0	1	0
point	1747	1578	3	3	1	3	1	2	0	3	1	3	1	3	1
point	699	636	1	3	0	1	1	1	1	1	1	1	1	3	0
point	591	534	2	1	0	2	1	0	0	1	0	2	1	1	0
point	14	15	1	1	1	1	1	1	1	1	1	1	1	1	1
point	753	686	3	3	1	3	1	1	0	3	1	1	0	3	1
point	2533	2290	3	3	1	2	0	3	1	2	0	0	0	3	1
point	1479	1342	1	1	1	1	1	1	1	1	1	1	1	1	1
point	1815	1640	3	3	1	0	0	3	1	3	1	0	0	3	1
point	2586	2338	2	2	1	0	0	2	1	2	1	2	1	2	1
point	2256	2034	0	0	1	3	0	0	1	3	0	3	0	0	1
point	743	676	2	2	1	2	1	1	0	2	1	2	1	2	1
point	2087	1878	0	2	0	1	0	1	0	2	0	2	0	2	0
point	663	604	0	3	0	1	0	0	1	3	0	1	0	3	0
point	1907	1721	1	1	1	3	0	3	0	3	0	3	0	3	0
point	314	292	0	0	1	0	1	0	1	0	1	0	1	0	1
plain_desc	2612	2364	1	0	0	0	0	1	1	2	0	3	0	0	0
plain_desc	1303	1179	2	2	1	3	0	2	1	2	1	0	0	2	1
plain_desc	1949	1758	3	3	1	3	1	1	0	2	0	0	0	3	1
plain_desc	1298	1174	3	3	1	3	1	3	1	3	1	3	1	3	1
plain_desc	1336	1208	2	1	0	1	0	1	0	1	0	1	0	2	1
plain_desc	272	251	3	3	1	3	1	3	1	3	1	3	1	3	1
plain_desc	683	622	0	1	0	1	0	1	0	0	1	1	0	2	0
plain_desc	127	121	3	3	1	3	1	3	1	3	1	3	1	3	1
plain_desc	1543	1399	2	2	1	2	1	3	0	2	1	2	1	2	1
plain_desc	1036	942	0	0	1	0	1	1	0	0	1	0	1	0	1
plain_desc	1037	942	0	0	1	0	1	0	1	0	1	3	0	0	1
plain_desc	288	267	1	1	1	2	0	1	1	3	0	2	0	1	1
plain_desc	1748	1579	1	1	1	1	1	1	1	1	1	1	1	1	1
plain_desc	265	245	0	0	1	3	0	1	0	0	1	3	0	0	1
plain_desc	1553	1408	1	1	1	1	1	1	1	1	1	1	1	1	1
plain_desc	2521	2279	2	2	1	2	1	0	0	2	1	2	1	2	1
plain_desc	2327	2099	0	0	1	0	1	2	0	0	1	0	1	0	1
plain_desc	2547	2304	1	2	0	0	0	0	0	2	0	0	0	0	0
plain_desc	1537	1394	3	3	1	3	1	3	1	3	1	3	1	0	0
plain_desc	1536	1394	2	2	1	2	1	2	1	2	1	2	1	2	1
plain_desc	1400	1267	3	3	1	3	1	0	0	3	1	3	1	3	1
plain_desc	1399	1267	0	1	0	1	0	1	0	1	0	1	0	1	0
plain_desc	1330	1202	1	3	0	2	0	2	0	3	0	2	0	1	1
plain_desc	2271	2047	2	2	1	3	0	2	1	2	1	3	0	2	1
plain_desc	1086	986	1	2	0	1	1	2	0	2	0	2	0	2	0
plain_desc	1417	1284	2	2	1	2	1	2	1	2	1	2	1	2	1
plain_desc	1371	1240	0	0	1	0	1	0	1	0	1	0	1	0	1
plain_desc	843	770	0	0	1	1	0	0	1	0	1	0	1	0	1
plain_desc	2080	1871	0	0	1	0	1	3	0	0	1	0	1	0	1
plain_desc	1819	1643	0	2	0	3	0	3	0	3	0	3	0	2	0
plain_desc	2039	1837	0	0	1	0	1	2	0	0	1	0	1	0	1
plain_desc	689	627	1	1	1	1	1	1	1	1	1	1	1	1	1
plain_desc	688	627	0	0	1	0	1	0	1	0	1	0	1	0	1
plain_desc	2541	2298	1	1	1	2	0	3	0	1	1	1	1	1	1
plain_desc	2126	1914	1	1	1	3	0	1	1	1	1	1	1	1	1
plain_desc	404	372	0	0	1	0	1	3	0	0	1	0	1	0	1
plain_desc	2204	1986	1	1	1	2	0	2	0	1	1	2	0	1	1
plain_desc	2236	2016	2	2	1	2	1	3	0	2	1	2	1	2	1
plain_desc	1042	946	3	3	1	1	0	3	1	3	1	2	0	3	1
plain_desc	1043	946	3	3	1	3	1	3	1	3	1	3	1	3	1
plain_desc	364	335	3	1	0	1	0	1	0	1	0	1	0	1	0
plain_desc	669	609	0	0	1	0	1	0	1	0	1	3	0	0	1
plain_desc	1328	1200	1	1	1	1	1	3	0	1	1	1	1	1	1
plain_desc	2037	1835	1	1	1	1	1	1	1	1	1	1	1	1	1
plain_desc	618	559	1	1	1	1	1	1	1	1	1	1	1	1	1
plain_desc	1184	1076	3	3	1	3	1	3	1	3	1	3	1	3	1
plain_desc	1302	1178	0	0	1	0	1	0	1	0	1	0	1	0	1
plain_desc	2038	1836	0	0	1	1	0	1	0	0	1	2	0	0	1
plain_desc	347	319	2	2	1	2	1	2	1	2	1	2	1	2	1
plain_desc	1666	1508	3	3	1	3	1	2	0	2	0	2	0	1	0
